incident_id,date,time,activity_type,location_type,description,severity,risk_score,risk_level,weather,shift,ppe_compliance_pct,previous_incidents_30d,crew_size
INC-EXP-1030,2025-06-09,16:15,Electrical Work,Electrical Room,Exposed wiring near a wet work area.,Near Miss,51.7,HIGH,Adverse,Day,89,0,5
INC-EXP-1031,2025-08-14,17:48,Vehicle Movement,Loading Area,Reversing alarm inoperative on earthmoving equipment.,Near Miss,18.4,LOW,Rain,Day,87,0,8
INC-EXP-1033,2024-11-11,22:38,Confined Space,Electrical Room,Permit-required confined space entry log not signed.,Minor,66.1,CRITICAL,Clear,Night,93,1,2
INC-EXP-1034,2025-12-31,19:16,Welding,Warehouse,Welding screen missing in shared work area.,Near Miss,42.3,MEDIUM,Adverse,Night,74,0,5
INC-EXP-1035,2026-01-11,19:57,Excavation,Road/Access Area,No safe access/egress ladder provided in trench.,Minor,61.4,HIGH,Adverse,Night,80,0,8
INC-EXP-1036,2025-10-07,12:36,Confined Space,Electrical Room,Permit-required confined space entry log not signed.,Minor,47.9,MEDIUM,Clear,Day,73,0,9
INC-EXP-1037,2025-10-31,22:42,Excavation,Excavation Area,Underground utility markers ignored near mechanical digging.,Minor,41.8,MEDIUM,Clear,Night,98,1,3
INC-EXP-1038,2024-01-11,19:03,Working at Height,Roof,Ladder used beyond recommended height without stabilization.,Near Miss,41.8,MEDIUM,Clear,Night,77,0,4
INC-EXP-1039,2025-08-15,11:57,Material Handling,Warehouse,Heavy drum handled without designated drum gripper.,Near Miss,12.8,LOW,Clear,Day,75,0,6
INC-EXP-1040,2024-04-12,08:53,Lifting,Building Site,Tandem lift performed without approved lift plan.,Minor,38.5,MEDIUM,Clear,Day,92,1,2
INC-EXP-1041,2025-09-07,19:39,Working at Height,Scaffolding Area,Work on leading edge without adequate perimeter protection.,Major,79.6,CRITICAL,Rain,Night,83,3,5
INC-EXP-1042,2024-02-22,06:42,Welding,Warehouse,Inadequate fume extraction during galvanized steel welding.,Near Miss,37.3,MEDIUM,Clear,Day,72,1,5
INC-EXP-1043,2024-06-29,10:59,Housekeeping,Building Site,Tools left in walking path after task completion.,Minor,10.1,LOW,Clear,Day,93,0,6
INC-EXP-1044,2024-03-13,10:11,Lifting,Loading Area,Exclusion zone around lift not maintained.,Moderate,61.3,HIGH,Adverse,Day,83,1,6
INC-EXP-1045,2025-07-09,17:00,Lifting,Warehouse,Rigging inspection not completed before lift.,Minor,32.8,MEDIUM,Rain,Day,93,0,7
INC-EXP-1046,2024-08-01,22:16,Lifting,Building Site,Rigging inspection not completed before lift.,Moderate,70.8,CRITICAL,Clear,Night,87,3,8
INC-EXP-1047,2025-06-07,22:41,Welding,Warehouse,Inadequate ventilation observed during welding task.,Near Miss,37.3,MEDIUM,Clear,Night,85,2,7
INC-EXP-1048,2024-05-20,22:20,Working at Height,Building Site,Improper harness inspection before elevated decking task.,Moderate,44.5,MEDIUM,Clear,Night,92,0,4
INC-EXP-1049,2025-12-25,20:05,Housekeeping,Building Site,Scrap timber with protruding nails left on ground.,Near Miss,41.8,MEDIUM,Clear,Night,53,0,5
INC-EXP-1050,2024-10-01,23:56,Scaffolding,Scaffolding Area,"Scaffold base observed on uneven, unstable ground.",Near Miss,54.4,HIGH,Rain,Night,85,2,3
INC-EXP-1051,2024-06-29,21:56,Confined Space,Electrical Room,No standby attendant present during confined space work.,Moderate,55.0,HIGH,Clear,Night,83,0,4
INC-EXP-1052,2024-11-07,07:42,Excavation,Road/Access Area,Underground utility markers ignored near mechanical digging.,Near Miss,60.4,HIGH,Windy,Day,79,1,11
INC-EXP-1053,2025-09-10,10:28,Vehicle Movement,Road/Access Area,Vehicle reversing without a spotter present.,Near Miss,16.4,LOW,Rain,Day,85,0,8
INC-EXP-1054,2024-12-03,18:41,Excavation,Road/Access Area,Excavation depth exceeded benching ratio requirements.,Moderate,42.1,MEDIUM,Clear,Day,77,1,3
INC-EXP-1055,2025-11-10,13:00,Electrical Work,Building Site,Improper lockout/tagout procedure observed.,Moderate,60.4,HIGH,Rain,Day,43,0,4
INC-EXP-1056,2025-11-27,07:44,Lifting,Loading Area,Crane outrigger placed on uncompacted soil.,Minor,36.4,MEDIUM,Clear,Day,65,0,5
INC-EXP-1057,2025-10-25,12:38,Confined Space,Electrical Room,Confined space entry without atmospheric testing.,Minor,54.7,HIGH,Clear,Day,77,0,2
INC-EXP-1058,2024-02-04,23:08,Electrical Work,Electrical Room,Uninsulated temporary power distribution board in active zone.,Major,35.5,MEDIUM,Clear,Night,100,0,4
INC-EXP-1059,2024-01-03,11:58,Housekeeping,Building Site,Debris accumulation observed in walkway.,Minor,45.9,MEDIUM,Windy,Day,57,0,6
INC-EXP-1060,2025-02-01,09:32,Scaffolding,Building Site,Missing toe-boards on working platform exceeding six feet.,Major,55.3,HIGH,Clear,Day,56,0,2
INC-EXP-1061,2024-04-28,21:15,Vehicle Movement,Road/Access Area,Forklift mast elevated while traveling in shared zone.,Major,42.4,MEDIUM,Clear,Night,74,0,9
INC-EXP-1062,2025-12-27,19:18,Excavation,Excavation Area,Excavation depth exceeded benching ratio requirements.,Minor,39.4,MEDIUM,Rain,Night,91,0,10
INC-EXP-1063,2024-11-15,20:27,Excavation,Road/Access Area,Underground utility markers ignored near mechanical digging.,Major,30.1,MEDIUM,Clear,Night,87,0,1
INC-EXP-1064,2025-10-05,19:31,Working at Height,Scaffolding Area,Unprotected edge observed during elevated work.,Minor,45.3,MEDIUM,Clear,Night,76,0,4
INC-EXP-1065,2025-10-13,15:15,Scaffolding,Building Site,Missing toe-boards on working platform exceeding six feet.,Moderate,65.0,HIGH,Rain,Day,54,0,4
INC-EXP-1066,2024-03-16,13:42,Housekeeping,Building Site,Obstruction observed blocking emergency access route.,Minor,58.2,HIGH,Adverse,Day,69,0,7
INC-EXP-1067,2025-01-12,23:30,Electrical Work,Building Site,Overloaded circuit breaker showing signs of overheating.,Near Miss,37.1,MEDIUM,Clear,Night,85,0,3
INC-EXP-1068,2025-04-14,18:54,Confined Space,Excavation Area,Restricted egress portal partially blocked by ventilation ducting.,Moderate,74.1,CRITICAL,Adverse,Day,72,1,7
INC-EXP-1069,2025-10-04,23:40,Welding,Warehouse,Inadequate fume extraction during galvanized steel welding.,Near Miss,43.3,MEDIUM,Clear,Night,80,0,10
INC-EXP-1070,2024-03-01,10:23,Working at Height,Building Site,Unprotected edge observed during elevated work.,Minor,50.9,HIGH,Clear,Day,81,1,7
INC-EXP-1071,2024-05-17,18:53,Housekeeping,Warehouse,Spilled material not cleaned up promptly.,Near Miss,13.5,LOW,Rain,Day,89,0,5
INC-EXP-1072,2024-05-25,19:58,Excavation,Road/Access Area,Spoil pile placed too close to excavation edge.,Minor,48.4,HIGH,Clear,Night,69,0,8
INC-EXP-1073,2025-04-04,20:19,Excavation,Road/Access Area,Excavation depth exceeded benching ratio requirements.,Moderate,68.7,CRITICAL,Adverse,Night,61,0,8
INC-EXP-1074,2025-02-14,08:01,Lifting,Loading Area,Rigging inspection not completed before lift.,Minor,40.8,MEDIUM,Rain,Day,99,1,5
INC-EXP-1075,2024-10-24,23:14,Lifting,Building Site,Exclusion zone around lift not maintained.,Minor,33.1,MEDIUM,Clear,Night,80,0,6
INC-EXP-1076,2026-01-07,20:54,Electrical Work,Electrical Room,Arc flash PPE missing during high-voltage switchgear testing.,Near Miss,40.3,MEDIUM,Clear,Night,100,0,2
INC-EXP-1077,2024-05-11,14:06,Lifting,Loading Area,Sling showing visible wear used during heavy assembly hoist.,Minor,37.1,MEDIUM,Clear,Day,83,0,6
INC-EXP-1078,2024-09-25,17:56,Welding,Building Site,Welding conducted near flammable materials.,Moderate,56.3,HIGH,Rain,Day,54,0,1
INC-EXP-1079,2024-02-27,15:53,Scaffolding,Building Site,Incomplete scaffold tagging system observed.,Near Miss,60.7,HIGH,Adverse,Day,47,0,7
INC-EXP-1080,2024-09-22,16:58,Excavation,Excavation Area,Underground utility markers ignored near mechanical digging.,Near Miss,44.7,MEDIUM,Clear,Day,85,0,9
INC-EXP-1081,2024-06-27,08:59,Excavation,Road/Access Area,Water accumulation undermining trench base after rain.,Minor,43.7,MEDIUM,Adverse,Day,97,0,2
INC-EXP-1082,2026-01-14,18:39,Lifting,Warehouse,Improper lifting zone setup observed.,Near Miss,37.7,MEDIUM,Clear,Day,52,0,4
INC-EXP-1083,2024-09-11,19:06,Excavation,Road/Access Area,Excavation walls showing signs of instability.,Moderate,52.3,HIGH,Rain,Night,81,0,13
INC-EXP-1084,2025-03-04,20:56,Housekeeping,Warehouse,Obstruction observed blocking emergency access route.,Near Miss,29.9,MEDIUM,Clear,Night,59,1,3
INC-EXP-1085,2025-04-14,19:24,Lifting,Loading Area,Tandem lift performed without approved lift plan.,Near Miss,55.1,HIGH,Adverse,Night,85,1,6
INC-EXP-1086,2024-07-14,18:06,Confined Space,Excavation Area,Continuous gas monitor calibrated incorrectly before entry.,Moderate,57.7,HIGH,Clear,Day,54,0,9
INC-EXP-1087,2024-01-06,18:46,Working at Height,Scaffolding Area,Worker observed near roof edge without guardrail.,Near Miss,31.5,MEDIUM,Windy,Day,85,0,5
INC-EXP-1088,2025-08-21,12:30,Working at Height,Roof,Unsecured tools at elevated height posing drop hazard.,Minor,50.1,HIGH,Windy,Day,80,0,2
INC-EXP-1089,2025-02-23,20:20,Confined Space,Electrical Room,Confined space entry without atmospheric testing.,Moderate,78.7,CRITICAL,Rain,Night,76,1,5
INC-EXP-1090,2025-05-15,22:23,Working at Height,Roof,Worker observed near roof edge without guardrail.,Near Miss,47.5,MEDIUM,Clear,Night,74,0,6
INC-EXP-1091,2024-09-12,13:34,Vehicle Movement,Road/Access Area,Unattended vehicle left idling on active haul road.,Major,34.3,MEDIUM,Clear,Day,81,0,2
INC-EXP-1092,2025-01-26,22:06,Electrical Work,Electrical Room,Uninsulated temporary power distribution board in active zone.,Minor,43.4,MEDIUM,Clear,Night,81,0,6
INC-EXP-1093,2024-01-26,18:07,Material Handling,Loading Area,Pallet racking upright bent by handling equipment.,Near Miss,29.9,MEDIUM,Rain,Day,71,0,5
INC-EXP-1094,2024-06-25,21:40,Working at Height,Scaffolding Area,Ladder used beyond recommended height without stabilization.,Moderate,67.6,CRITICAL,Adverse,Night,57,0,7
INC-EXP-1095,2025-03-29,16:40,Scaffolding,Building Site,Incomplete scaffold tagging system observed.,Major,50.8,HIGH,Adverse,Day,93,0,6
INC-EXP-1096,2024-10-26,17:14,Excavation,Road/Access Area,Spoil pile placed too close to excavation edge.,Moderate,48.7,HIGH,Rain,Day,83,0,2
INC-EXP-1097,2024-01-20,10:49,Confined Space,Excavation Area,Communication failure between entrant and safety attendant.,Near Miss,59.3,HIGH,Clear,Day,81,1,11
INC-EXP-1098,2025-04-19,11:56,Electrical Work,Electrical Room,Exposed wiring near a wet work area.,Major,58.0,HIGH,Clear,Day,71,1,9
INC-EXP-1099,2025-11-02,10:28,Scaffolding,Scaffolding Area,Missing toe-boards on working platform exceeding six feet.,Near Miss,29.8,MEDIUM,Rain,Day,100,0,9
INC-EXP-1100,2025-11-28,09:36,Material Handling,Loading Area,Excessive repetitive lifting without job rotation.,Near Miss,31.3,MEDIUM,Windy,Day,86,1,4
INC-EXP-1101,2025-11-07,21:47,Welding,Building Site,Inadequate ventilation observed during welding task.,Minor,40.9,MEDIUM,Clear,Night,52,0,5
INC-EXP-1102,2025-03-22,23:14,Confined Space,Excavation Area,Emergency retrieval system not set up before entry.,Minor,75.5,CRITICAL,Rain,Night,65,0,4
INC-EXP-1103,2025-01-24,17:40,Excavation,Excavation Area,Underground utility markers ignored near mechanical digging.,Major,57.5,HIGH,Clear,Day,50,0,11
INC-EXP-1104,2024-07-06,15:29,Housekeeping,Building Site,Debris accumulation observed in walkway.,Near Miss,7.3,LOW,Clear,Day,94,0,10
INC-EXP-1105,2025-03-17,11:13,Welding,Building Site,Inadequate fume extraction during galvanized steel welding.,Moderate,12.0,LOW,Clear,Day,93,0,1
INC-EXP-1106,2025-10-08,15:35,Working at Height,Scaffolding Area,Unsecured tools at elevated height posing drop hazard.,Major,51.3,HIGH,Clear,Day,76,0,4
INC-EXP-1107,2024-06-17,19:08,Welding,Building Site,Welding conducted near flammable materials.,Near Miss,45.2,MEDIUM,Clear,Night,56,1,1
INC-EXP-1108,2025-06-28,21:47,Welding,Building Site,Welding screen missing in shared work area.,Moderate,39.6,MEDIUM,Windy,Night,80,1,4
INC-EXP-1109,2025-02-12,15:13,Vehicle Movement,Loading Area,Unattended vehicle left idling on active haul road.,Moderate,59.9,HIGH,Clear,Day,69,2,6
INC-EXP-1110,2025-10-31,18:04,Vehicle Movement,Loading Area,Vehicle reversing without a spotter present.,Moderate,31.8,MEDIUM,Windy,Day,75,0,1
INC-EXP-1111,2024-03-13,14:14,Welding,Building Site,Welding cables crossing wet floor without insulation mats.,Minor,43.4,MEDIUM,Rain,Day,80,0,3
INC-EXP-1112,2024-07-20,07:07,Excavation,Excavation Area,Underground utility markers ignored near mechanical digging.,Major,50.0,HIGH,Clear,Day,72,0,2
INC-EXP-1113,2024-02-12,10:56,Confined Space,Electrical Room,No standby attendant present during confined space work.,Near Miss,62.2,HIGH,Clear,Day,97,0,1
INC-EXP-1114,2025-03-25,16:18,Excavation,Excavation Area,Water accumulation undermining trench base after rain.,Near Miss,40.6,MEDIUM,Adverse,Day,96,0,2
INC-EXP-1115,2024-06-14,11:23,Lifting,Loading Area,Crane outrigger placed on uncompacted soil.,Near Miss,42.4,MEDIUM,Windy,Day,81,1,4
INC-EXP-1116,2025-09-02,21:01,Vehicle Movement,Loading Area,Vehicle observed exceeding site speed limit.,Minor,48.5,HIGH,Windy,Night,59,0,3
INC-EXP-1117,2025-01-15,20:23,Vehicle Movement,Loading Area,Blind spot hazard noted at site access road.,Major,36.4,MEDIUM,Clear,Night,81,0,6
INC-EXP-1118,2025-04-09,08:14,Working at Height,Building Site,Improper harness inspection before elevated decking task.,Moderate,85.0,CRITICAL,Adverse,Day,67,1,1
INC-EXP-1119,2024-03-07,19:28,Confined Space,Electrical Room,Communication failure between entrant and safety attendant.,Moderate,69.7,CRITICAL,Clear,Night,74,1,4
INC-EXP-1120,2024-02-24,21:32,Scaffolding,Scaffolding Area,"Scaffold base observed on uneven, unstable ground.",Minor,36.5,MEDIUM,Clear,Night,88,0,3
INC-EXP-1121,2024-05-23,17:07,Lifting,Building Site,Sling showing visible wear used during heavy assembly hoist.,Near Miss,36.1,MEDIUM,Rain,Day,85,0,1
INC-EXP-1122,2025-03-28,13:08,Housekeeping,Warehouse,Liquid chemical spill without containment barrier.,Near Miss,16.8,LOW,Clear,Day,92,1,8
INC-EXP-1123,2024-04-03,16:28,Scaffolding,Scaffolding Area,Scaffold access partially obstructed.,Near Miss,38.2,MEDIUM,Clear,Day,85,0,9
INC-EXP-1124,2024-01-08,13:27,Excavation,Excavation Area,Spoil pile placed too close to excavation edge.,Moderate,61.9,HIGH,Rain,Day,62,0,6
INC-EXP-1125,2025-04-07,13:32,Housekeeping,Warehouse,Tools left in walking path after task completion.,Moderate,37.8,MEDIUM,Adverse,Day,82,0,2
INC-EXP-1126,2024-04-11,15:17,Working at Height,Scaffolding Area,Improper harness inspection before elevated decking task.,Major,51.6,HIGH,Clear,Day,78,0,9
INC-EXP-1127,2024-02-14,08:18,Housekeeping,Building Site,Emergency eyewash station blocked by storage boxes.,Moderate,14.8,LOW,Clear,Day,74,0,2
INC-EXP-1128,2024-01-24,13:10,Housekeeping,Building Site,Obstruction observed blocking emergency access route.,Minor,22.3,LOW,Clear,Day,65,0,5
INC-EXP-1129,2024-09-03,22:27,Electrical Work,Electrical Room,Damaged electrical cable observed.,Minor,57.7,HIGH,Rain,Night,73,0,7
INC-EXP-1130,2024-01-11,12:48,Excavation,Road/Access Area,Excavation depth exceeded benching ratio requirements.,Near Miss,44.8,MEDIUM,Adverse,Day,78,0,7
INC-EXP-1131,2025-09-13,17:32,Working at Height,Roof,Work on leading edge without adequate perimeter protection.,Minor,50.3,HIGH,Clear,Day,78,1,5
INC-EXP-1132,2024-12-28,21:10,Housekeeping,Warehouse,Debris accumulation observed in walkway.,Minor,5.7,LOW,Clear,Night,100,0,1
INC-EXP-1133,2025-08-07,15:11,Excavation,Excavation Area,Excavation depth exceeded benching ratio requirements.,Moderate,54.0,HIGH,Rain,Day,95,1,5
INC-EXP-1134,2024-08-26,23:29,Scaffolding,Scaffolding Area,Scaffold access partially obstructed.,Minor,22.4,LOW,Clear,Night,87,0,5
INC-EXP-1135,2025-02-20,12:34,Scaffolding,Scaffolding Area,"Scaffold base observed on uneven, unstable ground.",Moderate,40.0,MEDIUM,Clear,Day,95,0,5
INC-EXP-1136,2024-02-08,16:18,Working at Height,Building Site,Work on leading edge without adequate perimeter protection.,Moderate,43.4,MEDIUM,Rain,Day,90,0,4
INC-EXP-1137,2024-01-31,06:47,Confined Space,Excavation Area,Communication failure between entrant and safety attendant.,Minor,56.7,HIGH,Rain,Day,82,0,7
INC-EXP-1138,2025-06-20,08:25,Excavation,Excavation Area,Underground utility markers ignored near mechanical digging.,Minor,41.5,MEDIUM,Rain,Day,86,0,6
INC-EXP-1139,2025-01-23,18:56,Vehicle Movement,Loading Area,Vehicle reversing without a spotter present.,Moderate,30.7,MEDIUM,Clear,Day,54,0,8
INC-EXP-1140,2025-11-06,16:53,Housekeeping,Building Site,Obstruction observed blocking emergency access route.,Near Miss,20.3,LOW,Clear,Day,78,0,7
INC-EXP-1141,2024-01-06,23:28,Material Handling,Loading Area,Stacked materials observed in an unstable configuration.,Near Miss,44.6,MEDIUM,Adverse,Night,81,0,6
INC-EXP-1142,2024-04-04,09:55,Confined Space,Excavation Area,Ventilation equipment not in place for confined space entry.,Moderate,55.0,HIGH,Clear,Day,77,0,2
INC-EXP-1143,2024-01-09,17:04,Working at Height,Scaffolding Area,Worker observed near roof edge without guardrail.,Moderate,98.7,CRITICAL,Adverse,Day,66,3,1
INC-EXP-1144,2024-08-28,14:05,Scaffolding,Building Site,Damaged ladder rung on internal scaffold access tower.,Minor,70.1,CRITICAL,Clear,Day,57,2,2
INC-EXP-1145,2024-06-23,18:29,Housekeeping,Building Site,Emergency eyewash station blocked by storage boxes.,Near Miss,35.5,MEDIUM,Clear,Day,64,0,5
INC-EXP-1146,2025-12-05,07:03,Excavation,Road/Access Area,Underground utility markers ignored near mechanical digging.,Moderate,58.6,HIGH,Adverse,Day,58,0,7
INC-EXP-1147,2025-09-01,21:37,Excavation,Excavation Area,Excavation depth exceeded benching ratio requirements.,Near Miss,53.4,HIGH,Windy,Night,91,0,2
INC-EXP-1148,2024-11-12,09:27,Housekeeping,Building Site,Obstruction observed blocking emergency access route.,Minor,4.3,LOW,Clear,Day,94,0,6
INC-EXP-1149,2025-10-19,18:45,Welding,Warehouse,Welding cables crossing wet floor without insulation mats.,Near Miss,29.3,MEDIUM,Clear,Day,100,0,6
INC-EXP-1150,2025-09-03,07:28,Scaffolding,Scaffolding Area,Missing guardrail on scaffold platform.,Near Miss,47.5,MEDIUM,Clear,Day,63,0,6
INC-EXP-1151,2025-09-06,16:50,Welding,Building Site,Fire watch not posted during hot work.,Moderate,47.9,MEDIUM,Rain,Day,69,0,5
INC-EXP-1152,2024-02-03,06:08,Housekeeping,Warehouse,Tools left in walking path after task completion.,Minor,43.7,MEDIUM,Adverse,Day,61,0,1
INC-EXP-1153,2025-03-02,17:49,Lifting,Warehouse,Rigging inspection not completed before lift.,Minor,30.8,MEDIUM,Clear,Day,93,0,2
INC-EXP-1154,2024-03-07,19:03,Welding,Warehouse,Damaged gas hose connected to oxy-fuel cutting cylinder.,Moderate,74.8,CRITICAL,Rain,Night,64,1,4
INC-EXP-1155,2025-02-03,11:26,Confined Space,Electrical Room,Restricted egress portal partially blocked by ventilation ducting.,Major,65.2,CRITICAL,Clear,Day,63,0,6
INC-EXP-1156,2024-01-24,15:16,Electrical Work,Electrical Room,Improper lockout/tagout procedure observed.,Minor,56.7,HIGH,Clear,Day,64,0,6
INC-EXP-1157,2025-06-19,22:57,Lifting,Warehouse,Load exceeded rated capacity of lifting equipment.,Near Miss,32.8,MEDIUM,Clear,Night,57,0,9
INC-EXP-1158,2024-04-17,06:11,Working at Height,Scaffolding Area,Work on leading edge without adequate perimeter protection.,Major,52.5,HIGH,Adverse,Day,79,0,1
INC-EXP-1159,2025-02-15,09:06,Working at Height,Roof,Unsecured tools at elevated height posing drop hazard.,Major,40.9,MEDIUM,Clear,Day,89,0,4
INC-EXP-1160,2025-12-20,12:09,Lifting,Building Site,Load exceeded rated capacity of lifting equipment.,Near Miss,47.3,MEDIUM,Rain,Day,95,2,7
INC-EXP-1161,2024-09-27,15:50,Excavation,Road/Access Area,Underground utility markers ignored near mechanical digging.,Near Miss,47.9,MEDIUM,Clear,Day,47,0,7
INC-EXP-1162,2025-02-23,17:31,Electrical Work,Building Site,Improper lockout/tagout procedure observed.,Near Miss,28.0,MEDIUM,Clear,Day,100,0,1
INC-EXP-1163,2025-12-18,13:53,Working at Height,Scaffolding Area,Unprotected edge observed during elevated work.,Moderate,56.9,HIGH,Rain,Day,88,1,5
INC-EXP-1164,2024-08-11,06:59,Electrical Work,Building Site,Arc flash PPE missing during high-voltage switchgear testing.,Minor,38.9,MEDIUM,Clear,Day,80,1,7
INC-EXP-1165,2025-12-10,09:59,Material Handling,Warehouse,Stacked materials observed in an unstable configuration.,Minor,52.4,HIGH,Adverse,Day,76,1,8
INC-EXP-1166,2025-01-02,11:16,Material Handling,Loading Area,Manual handling of heavy load without mechanical aid.,Minor,61.6,HIGH,Windy,Day,73,3,8
INC-EXP-1167,2024-12-08,15:59,Material Handling,Loading Area,Obstructed walkway due to stored materials.,Near Miss,23.0,LOW,Clear,Day,70,0,6
INC-EXP-1168,2024-08-23,09:53,Lifting,Warehouse,Rigging inspection not completed before lift.,Near Miss,19.9,LOW,Windy,Day,96,0,7
INC-EXP-1169,2025-08-17,07:29,Electrical Work,Building Site,Arc flash PPE missing during high-voltage switchgear testing.,Minor,49.5,HIGH,Adverse,Day,83,0,4
INC-EXP-1170,2024-06-27,12:05,Vehicle Movement,Road/Access Area,Pedestrian and vehicle routes not segregated.,Near Miss,46.1,MEDIUM,Adverse,Day,82,0,1
INC-EXP-1171,2025-03-01,08:58,Scaffolding,Building Site,Scaffold access partially obstructed.,Minor,45.9,MEDIUM,Rain,Day,60,0,3
INC-EXP-1172,2025-01-02,16:36,Material Handling,Loading Area,Stacked materials observed in an unstable configuration.,Minor,30.4,MEDIUM,Rain,Day,84,0,1
INC-EXP-1173,2024-05-10,12:21,Vehicle Movement,Road/Access Area,Missing high-visibility delineator posts along haul ramp.,Moderate,49.9,HIGH,Adverse,Day,100,0,8
INC-EXP-1174,2024-08-18,08:47,Material Handling,Warehouse,Improper storage of materials near a walkway.,Minor,20.5,LOW,Clear,Day,100,0,5
INC-EXP-1175,2025-03-02,12:25,Welding,Building Site,Damaged gas hose connected to oxy-fuel cutting cylinder.,Near Miss,39.3,MEDIUM,Clear,Day,63,0,3
INC-EXP-1176,2024-09-02,15:20,Welding,Building Site,Inadequate ventilation observed during welding task.,Minor,62.1,HIGH,Adverse,Day,73,0,8
INC-EXP-1177,2024-02-06,13:08,Scaffolding,Building Site,Missing guardrail on scaffold platform.,Moderate,66.1,CRITICAL,Clear,Day,79,2,5
INC-EXP-1178,2025-06-26,21:46,Working at Height,Building Site,Worker observed near roof edge without guardrail.,Major,42.9,MEDIUM,Rain,Night,90,1,1
INC-EXP-1179,2025-08-04,09:11,Housekeeping,Building Site,Obstruction observed blocking emergency access route.,Minor,12.7,LOW,Clear,Day,80,0,2
INC-EXP-1180,2024-01-01,11:02,Working at Height,Building Site,Static line lifeline inspection overdue during roofing installation.,Major,82.5,CRITICAL,Windy,Day,87,3,2
INC-EXP-1181,2025-07-02,23:14,Excavation,Excavation Area,Excavation depth exceeded benching ratio requirements.,Near Miss,55.4,HIGH,Adverse,Night,90,0,6
INC-EXP-1182,2025-02-11,23:06,Vehicle Movement,Road/Access Area,Forklift mast elevated while traveling in shared zone.,Near Miss,41.2,MEDIUM,Windy,Night,85,0,3
INC-EXP-1183,2025-05-27,19:31,Scaffolding,Scaffolding Area,Damaged ladder rung on internal scaffold access tower.,Minor,46.1,MEDIUM,Clear,Night,76,0,7
INC-EXP-1184,2025-10-18,21:03,Excavation,Excavation Area,Trench box not extended above trench crest in loose soil.,Major,58.0,HIGH,Rain,Night,70,0,7
INC-EXP-1185,2025-09-04,21:33,Scaffolding,Scaffolding Area,Overloaded scaffold bay holding excess brick pallets.,Near Miss,50.7,HIGH,Clear,Night,79,1,7
INC-EXP-1186,2025-08-01,06:30,Lifting,Loading Area,Rigging inspection not completed before lift.,Near Miss,41.9,MEDIUM,Clear,Day,83,1,7
INC-EXP-1187,2024-05-16,09:02,Excavation,Excavation Area,Excavation depth exceeded benching ratio requirements.,Major,49.7,HIGH,Rain,Day,75,0,2
INC-EXP-1188,2026-01-18,22:26,Lifting,Warehouse,Tag line omitted during crane load swinging operation.,Near Miss,39.2,MEDIUM,Adverse,Night,92,0,7
INC-EXP-1189,2024-07-06,16:32,Confined Space,Electrical Room,Restricted egress portal partially blocked by ventilation ducting.,Near Miss,43.1,MEDIUM,Clear,Day,82,0,8
INC-EXP-1190,2025-12-06,06:41,Confined Space,Electrical Room,No standby attendant present during confined space work.,Minor,64.1,HIGH,Clear,Day,89,3,5
INC-EXP-1191,2024-01-17,14:27,Confined Space,Excavation Area,Restricted egress portal partially blocked by ventilation ducting.,Near Miss,40.7,MEDIUM,Clear,Day,100,0,10
INC-EXP-1192,2025-12-19,11:41,Welding,Warehouse,Damaged gas hose connected to oxy-fuel cutting cylinder.,Moderate,37.9,MEDIUM,Clear,Day,68,0,5
INC-EXP-1193,2024-05-31,15:34,Welding,Building Site,Welding screen missing in shared work area.,Major,53.4,HIGH,Adverse,Day,73,0,2
INC-EXP-1194,2024-04-12,09:53,Vehicle Movement,Loading Area,Blind spot hazard noted at site access road.,Near Miss,56.0,HIGH,Clear,Day,83,3,6
INC-EXP-1195,2024-05-10,08:11,Housekeeping,Warehouse,Spilled material not cleaned up promptly.,Moderate,45.7,MEDIUM,Adverse,Day,78,1,5
INC-EXP-1196,2025-08-25,19:12,Confined Space,Excavation Area,Restricted egress portal partially blocked by ventilation ducting.,Minor,63.3,HIGH,Clear,Night,63,0,1
INC-EXP-1197,2025-02-22,22:47,Confined Space,Excavation Area,Confined space entry without atmospheric testing.,Moderate,50.2,HIGH,Clear,Night,82,0,8
INC-EXP-1198,2024-06-10,23:23,Vehicle Movement,Loading Area,Vehicle reversing without a spotter present.,Moderate,26.7,LOW,Rain,Night,81,0,3
INC-EXP-1199,2024-07-21,12:23,Lifting,Warehouse,Exclusion zone around lift not maintained.,Minor,55.7,HIGH,Adverse,Day,44,0,11
INC-EXP-1200,2024-08-28,06:13,Lifting,Loading Area,Exclusion zone around lift not maintained.,Moderate,47.3,MEDIUM,Clear,Day,100,3,4
INC-EXP-1201,2024-08-14,14:39,Material Handling,Warehouse,Stacked materials observed in an unstable configuration.,Minor,38.2,MEDIUM,Clear,Day,49,0,8
INC-EXP-1202,2024-03-25,17:32,Electrical Work,Building Site,Absence of GFCI protection on portable power tools.,Near Miss,41.7,MEDIUM,Clear,Day,78,0,6
INC-EXP-1203,2025-08-07,13:21,Material Handling,Warehouse,Improper storage of materials near a walkway.,Minor,4.4,LOW,Clear,Day,99,0,2
INC-EXP-1204,2024-07-17,14:56,Vehicle Movement,Road/Access Area,Blind spot hazard noted at site access road.,Near Miss,24.0,LOW,Clear,Day,73,0,6
INC-EXP-1205,2024-01-22,06:42,Vehicle Movement,Road/Access Area,Vehicle observed exceeding site speed limit.,Near Miss,53.2,HIGH,Rain,Day,70,1,5
