incident_id,date,time,activity_type,location_type,description,severity,risk_score,risk_level,weather,shift,ppe_compliance_pct,previous_incidents_30d,crew_size
INC-0262,2025-02-18,09:17,Lifting,Building Site,Rigging inspection not completed before lift.,Moderate,25.4,LOW,Clear,Day,100,0,8
INC-0166,2025-02-18,08:56,Scaffolding,Building Site,"Scaffold base observed on uneven, unstable ground.",Minor,24.9,LOW,Clear,Day,96,0,3
INC-0311,2025-02-18,19:46,Confined Space,Electrical Room,Ventilation equipment not in place for confined space entry.,Near Miss,77.8,CRITICAL,Clear,Night,69,0,9
INC-0037,2025-02-19,21:18,Electrical Work,Building Site,Exposed wiring near a wet work area.,Minor,28.9,MEDIUM,Clear,Night,92,0,6
INC-0237,2025-02-19,10:44,Electrical Work,Building Site,Live electrical panel left unlocked and unattended.,Near Miss,72.4,CRITICAL,Adverse,Day,83,0,4
INC-0455,2025-02-23,19:38,Material Handling,Warehouse,Obstructed walkway due to stored materials.,Major,56.7,HIGH,Rain,Night,72,3,7
INC-0160,2025-02-24,16:12,Excavation,Road/Access Area,No safe access/egress ladder provided in trench.,Major,50.9,HIGH,Clear,Day,56,0,5
INC-0132,2025-02-26,09:57,Housekeeping,Warehouse,Debris accumulation observed in walkway.,Near Miss,8.1,LOW,Adverse,Day,92,0,4
INC-0377,2025-02-28,07:00,Welding,Building Site,Inadequate ventilation observed during welding task.,Near Miss,25.7,LOW,Clear,Day,88,0,5
INC-0030,2025-02-28,20:30,Vehicle Movement,Loading Area,Vehicle observed exceeding site speed limit.,Minor,45.3,MEDIUM,Windy,Night,72,1,6
INC-0343,2025-03-02,06:01,Housekeeping,Building Site,Spilled material not cleaned up promptly.,Moderate,19.2,LOW,Rain,Day,79,0,7
INC-0165,2025-03-02,13:51,Housekeeping,Warehouse,Debris accumulation observed in walkway.,Major,51.2,HIGH,Adverse,Day,68,0,6
INC-0024,2025-03-03,09:49,Confined Space,Excavation Area,Ventilation equipment not in place for confined space entry.,Minor,79.2,CRITICAL,Windy,Day,67,1,1
INC-0344,2025-03-08,21:18,Working at Height,Scaffolding Area,Unprotected edge observed during elevated work.,Near Miss,36.2,MEDIUM,Clear,Night,78,0,5
INC-0351,2025-03-09,16:09,Housekeeping,Warehouse,Debris accumulation observed in walkway.,Minor,41.7,MEDIUM,Clear,Day,56,0,11
INC-0411,2025-03-09,16:02,Lifting,Building Site,Improper lifting zone setup observed.,Minor,40.8,MEDIUM,Clear,Day,79,1,3
INC-0234,2025-03-09,23:59,Excavation,Excavation Area,Excavation walls showing signs of instability.,Moderate,68.5,CRITICAL,Clear,Night,38,0,7
INC-0086,2025-03-10,11:44,Welding,Warehouse,Welding screen missing in shared work area.,Minor,70.7,CRITICAL,Adverse,Day,63,2,3
INC-0353,2025-03-11,12:37,Scaffolding,Building Site,Scaffold access partially obstructed.,Major,53.3,HIGH,Adverse,Day,56,0,9
INC-0369,2025-03-12,19:38,Lifting,Warehouse,Load exceeded rated capacity of lifting equipment.,Moderate,65.3,CRITICAL,Windy,Night,66,1,7
INC-0356,2025-03-12,22:46,Lifting,Loading Area,Rigging inspection not completed before lift.,Minor,60.1,HIGH,Adverse,Night,76,1,7
INC-0403,2025-03-12,22:09,Electrical Work,Electrical Room,Live electrical panel left unlocked and unattended.,Moderate,58.0,HIGH,Adverse,Night,87,2,5
INC-0247,2025-03-13,08:03,Housekeeping,Warehouse,Tools left in walking path after task completion.,Near Miss,20.1,LOW,Clear,Day,64,0,5
INC-0323,2025-03-14,09:33,Excavation,Excavation Area,Excavation walls showing signs of instability.,Near Miss,41.5,MEDIUM,Windy,Day,82,0,7
INC-0417,2025-03-15,19:44,Housekeeping,Building Site,Obstruction observed blocking emergency access route.,Minor,12.1,LOW,Clear,Night,68,0,4
INC-0320,2025-03-16,20:38,Working at Height,Roof,Ladder used beyond recommended height without stabilization.,Near Miss,43.6,MEDIUM,Clear,Night,78,0,6
INC-0161,2025-03-17,20:44,Welding,Building Site,Fire watch not posted during hot work.,Near Miss,23.1,LOW,Rain,Night,85,0,5
INC-0133,2025-03-17,14:58,Working at Height,Scaffolding Area,Fall arrest harness not properly anchored.,Moderate,87.3,CRITICAL,Adverse,Day,65,1,1
INC-0338,2025-03-18,23:30,Electrical Work,Building Site,Exposed wiring near a wet work area.,Minor,53.2,HIGH,Clear,Night,84,2,6
INC-0354,2025-03-18,13:50,Electrical Work,Building Site,Live electrical panel left unlocked and unattended.,Minor,50.1,HIGH,Rain,Day,72,0,8
INC-0494,2025-03-18,15:13,Lifting,Loading Area,Rigging inspection not completed before lift.,Moderate,46.3,MEDIUM,Adverse,Day,76,0,1
INC-0347,2025-03-20,10:23,Welding,Building Site,Fire watch not posted during hot work.,Moderate,40.3,MEDIUM,Rain,Day,47,0,6
INC-0218,2025-03-20,09:15,Lifting,Warehouse,Improper lifting zone setup observed.,Minor,38.4,MEDIUM,Clear,Day,69,0,3
INC-0428,2025-03-22,11:56,Lifting,Building Site,Rigging inspection not completed before lift.,Moderate,49.4,HIGH,Windy,Day,84,1,5
INC-0325,2025-03-22,07:19,Excavation,Excavation Area,No safe access/egress ladder provided in trench.,Moderate,69.1,CRITICAL,Windy,Day,76,1,4
INC-0259,2025-03-22,07:16,Lifting,Loading Area,Rigging inspection not completed before lift.,Minor,16.4,LOW,Rain,Day,87,0,5
INC-0116,2025-03-22,13:44,Confined Space,Electrical Room,No standby attendant present during confined space work.,Moderate,77.7,CRITICAL,Clear,Day,48,1,5
INC-0193,2025-03-25,13:55,Welding,Building Site,Welding conducted near flammable materials.,Near Miss,37.1,MEDIUM,Clear,Day,56,0,4
INC-0281,2025-03-26,18:38,Scaffolding,Scaffolding Area,Scaffold access partially obstructed.,Moderate,49.0,HIGH,Adverse,Day,100,0,8
INC-0421,2025-03-27,21:43,Material Handling,Warehouse,Improper storage of materials near a walkway.,Near Miss,10.1,LOW,Clear,Night,76,0,4
INC-0017,2025-03-28,08:57,Excavation,Excavation Area,Excavation walls showing signs of instability.,Moderate,73.9,CRITICAL,Windy,Day,65,0,12
INC-0029,2025-03-30,14:05,Vehicle Movement,Road/Access Area,Vehicle reversing without a spotter present.,Moderate,22.8,LOW,Clear,Day,85,0,2
INC-0256,2025-03-31,10:00,Electrical Work,Building Site,Live electrical panel left unlocked and unattended.,Near Miss,59.3,HIGH,Clear,Day,76,1,5
INC-0134,2025-04-01,15:52,Confined Space,Electrical Room,Confined space entry without atmospheric testing.,Minor,51.8,HIGH,Clear,Day,74,0,8
INC-0138,2025-04-01,18:09,Welding,Building Site,Welding screen missing in shared work area.,Moderate,40.5,MEDIUM,Rain,Day,78,0,7
INC-0273,2025-04-01,11:47,Lifting,Loading Area,Exclusion zone around lift not maintained.,Moderate,26.8,LOW,Clear,Day,76,0,1
INC-0054,2025-04-02,12:26,Confined Space,Electrical Room,Confined space entry without atmospheric testing.,Minor,75.4,CRITICAL,Clear,Day,93,3,3
INC-0435,2025-04-03,12:09,Confined Space,Electrical Room,Confined space entry without atmospheric testing.,Minor,57.6,HIGH,Clear,Day,74,0,10
INC-0140,2025-04-03,23:47,Lifting,Warehouse,Exclusion zone around lift not maintained.,Near Miss,18.8,LOW,Clear,Night,94,1,8
INC-0056,2025-04-04,11:40,Lifting,Loading Area,Rigging inspection not completed before lift.,Minor,45.7,MEDIUM,Clear,Day,44,0,1
INC-0330,2025-04-06,17:30,Confined Space,Excavation Area,Confined space entry without atmospheric testing.,Major,51.3,HIGH,Clear,Day,85,1,1
INC-0184,2025-04-08,15:17,Excavation,Excavation Area,Excavation walls showing signs of instability.,Near Miss,37.3,MEDIUM,Adverse,Day,87,0,6
INC-0094,2025-04-08,15:14,Lifting,Warehouse,Improper lifting zone setup observed.,Minor,31.1,MEDIUM,Clear,Day,88,0,8
INC-0092,2025-04-09,15:17,Vehicle Movement,Loading Area,Vehicle reversing without a spotter present.,Moderate,32.3,MEDIUM,Rain,Day,73,0,5
INC-0266,2025-04-10,22:17,Scaffolding,Building Site,"Scaffold base observed on uneven, unstable ground.",Minor,26.5,LOW,Clear,Night,100,0,3
INC-0077,2025-04-10,17:46,Confined Space,Electrical Room,No standby attendant present during confined space work.,Minor,80.6,CRITICAL,Clear,Day,64,1,6
INC-0214,2025-04-11,18:24,Working at Height,Roof,Worker observed near roof edge without guardrail.,Minor,63.4,HIGH,Rain,Day,75,1,10
INC-0104,2025-04-14,08:07,Lifting,Building Site,Rigging inspection not completed before lift.,Minor,42.7,MEDIUM,Rain,Day,61,0,4
INC-0109,2025-04-14,06:20,Welding,Building Site,Inadequate ventilation observed during welding task.,Near Miss,26.5,LOW,Clear,Day,77,0,4
INC-0144,2025-04-15,07:05,Excavation,Road/Access Area,No safe access/egress ladder provided in trench.,Minor,54.8,HIGH,Clear,Day,87,1,12
INC-0424,2025-04-15,21:24,Confined Space,Electrical Room,Ventilation equipment not in place for confined space entry.,Near Miss,44.4,MEDIUM,Clear,Night,89,1,3
INC-0462,2025-04-19,23:34,Vehicle Movement,Road/Access Area,Blind spot hazard noted at site access road.,Near Miss,48.0,MEDIUM,Adverse,Night,80,0,5
INC-0028,2025-04-21,12:10,Vehicle Movement,Road/Access Area,Vehicle observed exceeding site speed limit.,Near Miss,32.9,MEDIUM,Rain,Day,82,0,6
INC-0222,2025-04-22,18:22,Lifting,Building Site,Load exceeded rated capacity of lifting equipment.,Minor,60.1,HIGH,Clear,Day,52,2,1
INC-0392,2025-04-22,10:57,Vehicle Movement,Road/Access Area,Blind spot hazard noted at site access road.,Minor,35.1,MEDIUM,Rain,Day,81,0,2
INC-0372,2025-04-22,17:05,Electrical Work,Electrical Room,Exposed wiring near a wet work area.,Minor,58.8,HIGH,Adverse,Day,100,1,6
INC-0085,2025-04-23,07:44,Excavation,Road/Access Area,No safe access/egress ladder provided in trench.,Moderate,51.2,HIGH,Clear,Day,62,0,1
INC-0291,2025-04-25,15:19,Electrical Work,Building Site,Improper lockout/tagout procedure observed.,Minor,54.0,HIGH,Clear,Day,61,0,10
INC-0151,2025-04-26,16:10,Material Handling,Warehouse,Manual handling of heavy load without mechanical aid.,Minor,22.3,LOW,Windy,Day,100,0,7
INC-0500,2025-04-27,08:09,Working at Height,Roof,Worker observed near roof edge without guardrail.,Minor,51.0,HIGH,Clear,Day,97,1,1
INC-0174,2025-04-28,18:34,Excavation,Road/Access Area,Inadequate barricading around excavation area.,Near Miss,38.4,MEDIUM,Clear,Day,73,0,9
INC-0275,2025-04-28,22:21,Material Handling,Warehouse,Manual handling of heavy load without mechanical aid.,Moderate,44.9,MEDIUM,Rain,Night,37,0,5
INC-0423,2025-04-28,18:41,Welding,Building Site,Fire watch not posted during hot work.,Moderate,43.1,MEDIUM,Clear,Day,60,0,1
INC-0155,2025-04-29,10:27,Working at Height,Scaffolding Area,Fall arrest harness not properly anchored.,Major,82.7,CRITICAL,Clear,Day,50,3,1
INC-0084,2025-04-29,21:08,Housekeeping,Building Site,Tools left in walking path after task completion.,Minor,16.2,LOW,Clear,Night,83,0,4
INC-0124,2025-04-29,15:06,Excavation,Excavation Area,Spoil pile placed too close to excavation edge.,Near Miss,40.0,MEDIUM,Clear,Day,84,0,4
INC-0257,2025-05-01,16:17,Welding,Building Site,Fire watch not posted during hot work.,Near Miss,19.8,LOW,Clear,Day,97,0,6
INC-0081,2025-05-04,08:37,Lifting,Warehouse,Exclusion zone around lift not maintained.,Near Miss,21.3,LOW,Clear,Day,100,0,6
INC-0208,2025-05-05,13:29,Excavation,Road/Access Area,Inadequate barricading around excavation area.,Near Miss,43.1,MEDIUM,Clear,Day,65,0,7
INC-0060,2025-05-07,22:46,Lifting,Warehouse,Exclusion zone around lift not maintained.,Moderate,11.1,LOW,Rain,Night,100,0,5
INC-0407,2025-05-08,11:33,Electrical Work,Electrical Room,Improper lockout/tagout procedure observed.,Minor,41.8,MEDIUM,Clear,Day,84,0,10
INC-0194,2025-05-08,22:04,Material Handling,Warehouse,Manual handling of heavy load without mechanical aid.,Minor,33.5,MEDIUM,Windy,Night,80,1,4
INC-0186,2025-05-08,06:19,Excavation,Road/Access Area,Spoil pile placed too close to excavation edge.,Minor,79.2,CRITICAL,Adverse,Day,92,3,3
INC-0305,2025-05-09,19:36,Working at Height,Building Site,Unprotected edge observed during elevated work.,Minor,38.8,MEDIUM,Clear,Night,90,1,1
INC-0410,2025-05-10,06:25,Electrical Work,Electrical Room,Improper lockout/tagout procedure observed.,Moderate,53.4,HIGH,Windy,Day,88,0,3
INC-0293,2025-05-12,22:09,Material Handling,Loading Area,Stacked materials observed in an unstable configuration.,Near Miss,39.7,MEDIUM,Windy,Night,84,1,6
INC-0032,2025-05-14,11:32,Material Handling,Warehouse,Obstructed walkway due to stored materials.,Near Miss,46.6,MEDIUM,Clear,Day,64,0,9
INC-0495,2025-05-16,10:51,Welding,Building Site,Welding conducted near flammable materials.,Near Miss,56.1,HIGH,Clear,Day,66,0,3
INC-0050,2025-05-16,09:47,Lifting,Building Site,Improper lifting zone setup observed.,Moderate,48.6,HIGH,Rain,Day,83,1,6
INC-0488,2025-05-16,22:09,Scaffolding,Scaffolding Area,"Scaffold base observed on uneven, unstable ground.",Minor,55.0,HIGH,Clear,Night,66,1,8
INC-0337,2025-05-20,06:41,Lifting,Loading Area,Rigging inspection not completed before lift.,Near Miss,29.4,MEDIUM,Clear,Day,92,0,3
INC-0386,2025-05-21,23:39,Electrical Work,Building Site,Exposed wiring near a wet work area.,Near Miss,53.7,HIGH,Clear,Night,89,3,2
INC-0213,2025-05-21,11:46,Confined Space,Electrical Room,Confined space entry without atmospheric testing.,Major,61.3,HIGH,Adverse,Day,81,1,8
INC-0295,2025-05-22,08:39,Vehicle Movement,Road/Access Area,Pedestrian and vehicle routes not segregated.,Moderate,38.1,MEDIUM,Rain,Day,71,0,6
INC-0036,2025-05-22,22:05,Electrical Work,Electrical Room,Damaged electrical cable observed.,Near Miss,35.1,MEDIUM,Clear,Night,86,0,1
INC-0122,2025-05-24,12:35,Material Handling,Loading Area,Improper storage of materials near a walkway.,Near Miss,39.8,MEDIUM,Rain,Day,77,0,9
INC-0046,2025-05-30,21:41,Excavation,Road/Access Area,Inadequate barricading around excavation area.,Minor,38.6,MEDIUM,Clear,Night,77,0,7
INC-0136,2025-05-31,11:58,Housekeeping,Building Site,Spilled material not cleaned up promptly.,Minor,10.9,LOW,Clear,Day,91,0,2
INC-0158,2025-06-01,06:40,Electrical Work,Electrical Room,Improper lockout/tagout procedure observed.,Moderate,35.4,MEDIUM,Rain,Day,85,0,3
INC-0366,2025-06-02,14:02,Working at Height,Roof,Fall arrest harness not properly anchored.,Minor,57.7,HIGH,Clear,Day,100,0,13
INC-0280,2025-06-04,19:27,Confined Space,Electrical Room,Emergency retrieval system not set up before entry.,Moderate,37.7,MEDIUM,Clear,Night,84,0,8
INC-0242,2025-06-05,11:26,Scaffolding,Building Site,Scaffold access partially obstructed.,Moderate,49.7,HIGH,Adverse,Day,57,0,8
INC-0260,2025-06-06,23:34,Lifting,Building Site,Rigging inspection not completed before lift.,Major,52.8,HIGH,Clear,Night,100,2,6
INC-0014,2025-06-06,06:04,Confined Space,Excavation Area,Confined space entry without atmospheric testing.,Moderate,60.9,HIGH,Windy,Day,59,0,5
INC-0327,2025-06-10,17:28,Lifting,Building Site,Improper lifting zone setup observed.,Near Miss,25.1,LOW,Clear,Day,98,0,9
INC-0139,2025-06-11,12:17,Confined Space,Electrical Room,Confined space entry without atmospheric testing.,Near Miss,62.0,HIGH,Windy,Day,76,0,8
INC-0061,2025-06-12,16:44,Electrical Work,Building Site,Live electrical panel left unlocked and unattended.,Near Miss,38.4,MEDIUM,Clear,Day,62,0,6
INC-0456,2025-06-17,17:19,Lifting,Warehouse,Improper lifting zone setup observed.,Near Miss,34.7,MEDIUM,Clear,Day,64,0,5
INC-0433,2025-06-17,16:35,Material Handling,Warehouse,Improper storage of materials near a walkway.,Near Miss,9.7,LOW,Clear,Day,100,0,6
INC-0203,2025-06-18,18:32,Housekeeping,Building Site,Tools left in walking path after task completion.,Minor,31.8,MEDIUM,Adverse,Day,84,0,4
INC-0170,2025-06-18,20:46,Scaffolding,Scaffolding Area,"Scaffold base observed on uneven, unstable ground.",Minor,48.9,HIGH,Clear,Night,84,1,5
INC-0062,2025-06-21,09:24,Housekeeping,Building Site,Tools left in walking path after task completion.,Major,39.7,MEDIUM,Clear,Day,60,1,4
INC-0231,2025-06-21,07:34,Welding,Warehouse,Inadequate ventilation observed during welding task.,Near Miss,10.1,LOW,Clear,Day,89,0,6
INC-0396,2025-06-23,13:25,Working at Height,Building Site,Unprotected edge observed during elevated work.,Major,65.5,CRITICAL,Clear,Day,64,0,1
INC-0472,2025-06-23,10:30,Scaffolding,Building Site,"Scaffold base observed on uneven, unstable ground.",Major,40.7,MEDIUM,Clear,Day,64,0,4
INC-0238,2025-06-24,21:07,Lifting,Loading Area,Improper lifting zone setup observed.,Near Miss,49.8,HIGH,Rain,Night,49,0,8
INC-0099,2025-06-25,20:27,Welding,Warehouse,Fire watch not posted during hot work.,Near Miss,37.2,MEDIUM,Clear,Night,64,0,5
INC-0255,2025-06-26,14:45,Scaffolding,Building Site,Scaffold access partially obstructed.,Minor,42.9,MEDIUM,Rain,Day,70,0,6
INC-0461,2025-06-26,15:18,Housekeeping,Warehouse,Spilled material not cleaned up promptly.,Near Miss,11.8,LOW,Clear,Day,85,0,6
INC-0067,2025-06-27,06:23,Electrical Work,Building Site,Damaged electrical cable observed.,Minor,35.1,MEDIUM,Windy,Day,74,0,7
INC-0288,2025-06-27,09:58,Electrical Work,Electrical Room,Live electrical panel left unlocked and unattended.,Moderate,66.5,CRITICAL,Rain,Day,78,2,6
INC-0357,2025-06-27,14:17,Excavation,Excavation Area,Excavation walls showing signs of instability.,Minor,53.5,HIGH,Adverse,Day,87,0,4
INC-0110,2025-06-28,06:25,Electrical Work,Building Site,Live electrical panel left unlocked and unattended.,Near Miss,46.6,MEDIUM,Adverse,Day,77,0,5
