incident_id,date,time,activity_type,location_type,description,severity,risk_score,risk_level,weather,shift,ppe_compliance_pct,previous_incidents_30d,crew_size
INC-V3-1147,2025-03-24,07:45,Lifting,Warehouse,Improper lifting zone setup observed.,Near Miss,35.0,MEDIUM,Windy,Day,79,0,5
INC-V3-1148,2024-09-01,09:58,Working at Height,Roof,Ladder used beyond recommended height without stabilization.,Moderate,73.2,CRITICAL,Rain,Day,66,1,8
INC-V3-1149,2025-12-10,16:51,Excavation,Road/Access Area,Excavation walls showing signs of instability.,Major,69.1,CRITICAL,Adverse,Day,64,1,3
INC-V3-1150,2024-03-09,22:24,Housekeeping,Building Site,Tools left in walking path after task completion.,Near Miss,11.9,LOW,Windy,Night,85,0,7
INC-V3-1151,2024-12-04,18:06,Housekeeping,Warehouse,Tools left in walking path after task completion.,Near Miss,13.9,LOW,Clear,Day,84,0,6
INC-V3-1152,2024-01-06,08:06,Working at Height,Scaffolding Area,Fall arrest harness not properly anchored.,Moderate,35.7,MEDIUM,Windy,Day,87,0,6
INC-V3-1153,2024-12-20,22:17,Housekeeping,Building Site,Spilled material not cleaned up promptly.,Minor,22.3,LOW,Clear,Night,82,0,2
INC-V3-1154,2025-09-15,19:33,Material Handling,Warehouse,Improper storage of materials near a walkway.,Near Miss,30.9,MEDIUM,Clear,Night,75,1,5
INC-V3-1155,2025-01-17,13:54,Welding,Warehouse,Inadequate ventilation observed during welding task.,Moderate,31.7,MEDIUM,Rain,Day,94,0,2
INC-V3-1156,2024-06-08,08:37,Excavation,Road/Access Area,Spoil pile placed too close to excavation edge.,Minor,49.0,HIGH,Windy,Day,75,0,1
INC-V3-1157,2024-08-04,07:46,Electrical Work,Electrical Room,Live electrical panel left unlocked and unattended.,Moderate,29.9,MEDIUM,Clear,Day,100,0,9
INC-V3-1158,2025-04-04,07:23,Welding,Warehouse,Fire watch not posted during hot work.,Near Miss,34.7,MEDIUM,Rain,Day,78,0,1
INC-V3-1159,2024-04-03,15:48,Scaffolding,Building Site,Incomplete scaffold tagging system observed.,Minor,27.9,LOW,Clear,Day,85,0,2
INC-V3-1160,2024-11-28,09:36,Material Handling,Loading Area,Improper storage of materials near a walkway.,Near Miss,25.4,LOW,Rain,Day,86,0,2
INC-V3-1161,2025-04-10,16:40,Housekeeping,Building Site,Debris accumulation observed in walkway.,Near Miss,35.8,MEDIUM,Rain,Day,52,0,1
INC-V3-1162,2024-10-26,06:31,Excavation,Road/Access Area,Excavation walls showing signs of instability.,Moderate,47.5,MEDIUM,Rain,Day,85,1,2
INC-V3-1163,2024-06-19,08:03,Vehicle Movement,Road/Access Area,Vehicle reversing without a spotter present.,Near Miss,28.5,MEDIUM,Clear,Day,90,1,4
INC-V3-1164,2025-10-02,11:37,Vehicle Movement,Road/Access Area,Blind spot hazard noted at site access road.,Near Miss,51.2,HIGH,Adverse,Day,85,1,4
INC-V3-1165,2025-10-01,20:44,Working at Height,Scaffolding Area,Unprotected edge observed during elevated work.,Moderate,70.9,CRITICAL,Windy,Night,81,1,5
INC-V3-1166,2024-09-20,07:52,Material Handling,Loading Area,Stacked materials observed in an unstable configuration.,Moderate,47.6,MEDIUM,Clear,Day,64,1,5
INC-V3-1167,2024-03-27,17:52,Confined Space,Excavation Area,No standby attendant present during confined space work.,Moderate,50.9,HIGH,Windy,Day,75,0,8
INC-V3-1168,2025-12-20,11:35,Scaffolding,Building Site,Scaffold access partially obstructed.,Major,46.7,MEDIUM,Adverse,Day,73,0,7
INC-V3-1169,2024-06-10,11:05,Welding,Warehouse,Welding screen missing in shared work area.,Near Miss,28.9,MEDIUM,Rain,Day,70,0,4
INC-V3-1170,2025-04-12,17:44,Electrical Work,Electrical Room,Exposed wiring near a wet work area.,Minor,54.3,HIGH,Rain,Day,75,1,8
INC-V3-1171,2024-12-31,06:14,Material Handling,Loading Area,Obstructed walkway due to stored materials.,Near Miss,23.3,LOW,Clear,Day,100,0,12
INC-V3-1172,2024-06-13,15:25,Lifting,Building Site,Load exceeded rated capacity of lifting equipment.,Minor,44.3,MEDIUM,Rain,Day,66,0,6
INC-V3-1173,2025-12-26,14:00,Working at Height,Roof,Ladder used beyond recommended height without stabilization.,Major,62.6,HIGH,Clear,Day,73,1,7
INC-V3-1174,2024-09-25,07:08,Vehicle Movement,Road/Access Area,Vehicle reversing without a spotter present.,Moderate,60.8,HIGH,Adverse,Day,61,0,1
INC-V3-1175,2025-06-28,20:52,Welding,Building Site,Inadequate ventilation observed during welding task.,Minor,40.1,MEDIUM,Windy,Night,82,1,5
INC-V3-1176,2025-10-23,09:09,Material Handling,Loading Area,Improper storage of materials near a walkway.,Minor,52.5,HIGH,Adverse,Day,73,1,2
INC-V3-1177,2024-04-21,19:53,Confined Space,Electrical Room,Confined space entry without atmospheric testing.,Major,52.7,HIGH,Clear,Night,52,0,5
INC-V3-1178,2024-10-13,17:05,Confined Space,Electrical Room,No standby attendant present during confined space work.,Minor,64.5,HIGH,Adverse,Day,72,0,4
INC-V3-1179,2024-11-12,17:36,Vehicle Movement,Road/Access Area,Vehicle reversing without a spotter present.,Near Miss,23.8,LOW,Clear,Day,85,0,11
INC-V3-1180,2025-04-14,19:26,Vehicle Movement,Road/Access Area,Vehicle observed exceeding site speed limit.,Minor,58.2,HIGH,Clear,Night,77,2,10
INC-V3-1181,2025-08-14,22:42,Material Handling,Loading Area,Obstructed walkway due to stored materials.,Near Miss,47.9,MEDIUM,Clear,Night,80,2,3
INC-V3-1182,2024-08-31,15:12,Excavation,Road/Access Area,Inadequate barricading around excavation area.,Near Miss,42.3,MEDIUM,Clear,Day,56,0,4
INC-V3-1183,2024-05-18,16:53,Lifting,Loading Area,Improper lifting zone setup observed.,Near Miss,60.3,HIGH,Adverse,Day,68,0,2
INC-V3-1184,2024-07-20,11:01,Confined Space,Electrical Room,Emergency retrieval system not set up before entry.,Moderate,70.4,CRITICAL,Windy,Day,73,1,3
INC-V3-1185,2025-01-15,21:59,Vehicle Movement,Loading Area,Pedestrian and vehicle routes not segregated.,Minor,32.2,MEDIUM,Clear,Night,83,0,7
INC-V3-1186,2025-04-01,19:34,Excavation,Excavation Area,Inadequate barricading around excavation area.,Minor,49.7,HIGH,Rain,Night,91,0,6
INC-V3-1187,2025-09-14,18:05,Welding,Building Site,Inadequate ventilation observed during welding task.,Minor,28.1,MEDIUM,Clear,Day,89,1,5
INC-V3-1188,2024-01-31,08:18,Confined Space,Electrical Room,No standby attendant present during confined space work.,Major,57.9,HIGH,Rain,Day,78,0,1
INC-V3-1189,2025-04-08,07:39,Excavation,Excavation Area,Inadequate barricading around excavation area.,Moderate,44.3,MEDIUM,Rain,Day,92,0,3
INC-V3-1190,2024-09-19,09:05,Welding,Warehouse,Welding screen missing in shared work area.,Near Miss,27.6,LOW,Clear,Day,100,0,10
INC-V3-1191,2024-12-02,10:18,Scaffolding,Building Site,Missing guardrail on scaffold platform.,Near Miss,38.6,MEDIUM,Clear,Day,81,0,6
INC-V3-1192,2025-06-26,06:42,Scaffolding,Building Site,Scaffold access partially obstructed.,Moderate,32.7,MEDIUM,Clear,Day,84,0,13
INC-V3-1193,2024-08-30,07:10,Excavation,Excavation Area,Spoil pile placed too close to excavation edge.,Minor,52.3,HIGH,Clear,Day,79,1,3
INC-V3-1194,2025-02-14,14:27,Excavation,Road/Access Area,No safe access/egress ladder provided in trench.,Near Miss,29.4,MEDIUM,Clear,Day,100,0,8
INC-V3-1195,2025-09-22,17:43,Welding,Warehouse,Welding conducted near flammable materials.,Moderate,24.4,LOW,Rain,Day,100,0,7
INC-V3-1196,2024-11-18,19:18,Excavation,Excavation Area,Inadequate barricading around excavation area.,Moderate,60.9,HIGH,Rain,Night,82,1,3
INC-V3-1197,2024-01-24,08:43,Housekeeping,Building Site,Obstruction observed blocking emergency access route.,Minor,24.6,LOW,Clear,Day,65,0,5
INC-V3-1198,2024-09-03,10:15,Material Handling,Warehouse,Manual handling of heavy load without mechanical aid.,Minor,27.5,LOW,Clear,Day,80,0,7
INC-V3-1199,2025-05-10,19:07,Confined Space,Excavation Area,Emergency retrieval system not set up before entry.,Moderate,65.0,HIGH,Rain,Night,70,0,12
INC-V3-1200,2025-09-20,12:49,Material Handling,Warehouse,Improper storage of materials near a walkway.,Near Miss,38.2,MEDIUM,Adverse,Day,76,0,6
INC-V3-1201,2024-12-24,10:43,Electrical Work,Electrical Room,Damaged electrical cable observed.,Near Miss,34.7,MEDIUM,Clear,Day,84,0,8
INC-V3-1202,2024-09-20,17:54,Scaffolding,Scaffolding Area,"Scaffold base observed on uneven, unstable ground.",Minor,54.6,HIGH,Clear,Day,68,0,8
INC-V3-1203,2024-10-21,18:03,Electrical Work,Electrical Room,Damaged electrical cable observed.,Near Miss,50.3,HIGH,Adverse,Day,88,0,9
INC-V3-1204,2024-10-25,16:12,Material Handling,Warehouse,Stacked materials observed in an unstable configuration.,Moderate,46.4,MEDIUM,Clear,Day,58,0,12
INC-V3-1205,2025-03-05,11:44,Scaffolding,Scaffolding Area,"Scaffold base observed on uneven, unstable ground.",Near Miss,37.9,MEDIUM,Clear,Day,84,0,1
INC-V3-1206,2025-06-26,16:00,Working at Height,Roof,Fall arrest harness not properly anchored.,Moderate,57.4,HIGH,Clear,Day,70,0,7
INC-V3-1207,2024-10-18,06:47,Working at Height,Building Site,Worker observed near roof edge without guardrail.,Moderate,49.4,HIGH,Clear,Day,74,0,7
INC-V3-1208,2025-06-20,08:22,Excavation,Excavation Area,Spoil pile placed too close to excavation edge.,Moderate,41.7,MEDIUM,Rain,Day,88,0,7
INC-V3-1209,2024-09-10,09:27,Scaffolding,Scaffolding Area,"Scaffold base observed on uneven, unstable ground.",Minor,53.2,HIGH,Adverse,Day,76,0,3
INC-V3-1210,2025-01-16,19:54,Vehicle Movement,Loading Area,Pedestrian and vehicle routes not segregated.,Minor,58.6,HIGH,Windy,Night,65,1,6
INC-V3-1211,2024-02-17,23:55,Material Handling,Warehouse,Improper storage of materials near a walkway.,Major,47.0,MEDIUM,Clear,Night,64,1,1
INC-V3-1212,2024-08-27,07:17,Scaffolding,Scaffolding Area,"Scaffold base observed on uneven, unstable ground.",Moderate,48.6,HIGH,Clear,Day,43,0,7
INC-V3-1213,2025-09-14,13:41,Working at Height,Roof,Unprotected edge observed during elevated work.,Major,76.2,CRITICAL,Clear,Day,68,2,3
INC-V3-1214,2026-01-01,17:28,Confined Space,Electrical Room,No standby attendant present during confined space work.,Major,52.5,HIGH,Windy,Day,77,0,7
INC-V3-1215,2024-03-05,17:08,Scaffolding,Building Site,"Scaffold base observed on uneven, unstable ground.",Moderate,50.3,HIGH,Windy,Day,60,0,8
INC-V3-1216,2024-07-01,11:32,Working at Height,Roof,Ladder used beyond recommended height without stabilization.,Near Miss,52.6,HIGH,Windy,Day,79,0,8
INC-V3-1217,2025-07-08,07:03,Material Handling,Loading Area,Improper storage of materials near a walkway.,Minor,22.4,LOW,Clear,Day,79,0,8
INC-V3-1218,2025-09-01,22:09,Excavation,Excavation Area,Spoil pile placed too close to excavation edge.,Near Miss,47.6,MEDIUM,Windy,Night,94,0,3
INC-V3-1219,2024-04-30,06:04,Material Handling,Loading Area,Improper storage of materials near a walkway.,Minor,41.7,MEDIUM,Windy,Day,89,2,1
INC-V3-1220,2025-06-04,18:52,Welding,Warehouse,Inadequate ventilation observed during welding task.,Major,53.7,HIGH,Clear,Day,56,1,11
INC-V3-1221,2024-11-25,23:00,Material Handling,Loading Area,Improper storage of materials near a walkway.,Minor,36.8,MEDIUM,Clear,Night,66,0,2
INC-V3-1222,2024-10-27,06:08,Scaffolding,Building Site,Incomplete scaffold tagging system observed.,Near Miss,23.7,LOW,Clear,Day,90,0,9
INC-V3-1223,2025-09-20,17:18,Vehicle Movement,Loading Area,Pedestrian and vehicle routes not segregated.,Near Miss,57.9,HIGH,Adverse,Day,71,1,6
INC-V3-1224,2025-09-04,11:05,Excavation,Excavation Area,Inadequate barricading around excavation area.,Major,50.2,HIGH,Rain,Day,81,0,5
INC-V3-1225,2025-09-13,19:35,Excavation,Road/Access Area,Spoil pile placed too close to excavation edge.,Near Miss,29.3,MEDIUM,Clear,Night,89,0,8
INC-V3-1226,2024-09-29,22:30,Vehicle Movement,Loading Area,Vehicle observed exceeding site speed limit.,Near Miss,48.2,HIGH,Windy,Night,72,0,13
INC-V3-1227,2024-05-11,11:26,Confined Space,Excavation Area,No standby attendant present during confined space work.,Near Miss,47.6,MEDIUM,Clear,Day,72,0,4
INC-V3-1228,2024-01-24,18:20,Electrical Work,Electrical Room,Live electrical panel left unlocked and unattended.,Near Miss,54.8,HIGH,Clear,Day,65,0,6
INC-V3-1229,2024-06-02,12:36,Confined Space,Excavation Area,Ventilation equipment not in place for confined space entry.,Minor,50.1,HIGH,Windy,Day,83,0,3
INC-V3-1230,2025-03-09,13:08,Housekeeping,Warehouse,Obstruction observed blocking emergency access route.,Near Miss,4.9,LOW,Windy,Day,98,0,6
INC-V3-1231,2024-02-23,17:05,Scaffolding,Scaffolding Area,Scaffold access partially obstructed.,Minor,50.1,HIGH,Windy,Day,84,0,5
INC-V3-1232,2024-01-31,21:56,Housekeeping,Building Site,Tools left in walking path after task completion.,Near Miss,50.4,HIGH,Adverse,Night,68,0,3
INC-V3-1233,2024-11-26,16:43,Working at Height,Roof,Ladder used beyond recommended height without stabilization.,Near Miss,57.6,HIGH,Windy,Day,72,0,1
INC-V3-1234,2025-07-01,17:02,Electrical Work,Building Site,Live electrical panel left unlocked and unattended.,Minor,57.1,HIGH,Adverse,Day,73,0,8
INC-V3-1235,2025-01-31,17:39,Excavation,Excavation Area,Spoil pile placed too close to excavation edge.,Near Miss,43.9,MEDIUM,Clear,Day,84,0,7
INC-V3-1236,2025-06-27,21:55,Welding,Warehouse,Fire watch not posted during hot work.,Moderate,53.6,HIGH,Windy,Night,78,2,7
INC-V3-1237,2024-02-25,06:59,Working at Height,Building Site,Fall arrest harness not properly anchored.,Near Miss,40.5,MEDIUM,Clear,Day,83,0,9
INC-V3-1238,2025-12-10,18:18,Material Handling,Warehouse,Manual handling of heavy load without mechanical aid.,Minor,50.9,HIGH,Adverse,Day,77,1,8
INC-V3-1239,2024-02-06,23:01,Scaffolding,Building Site,Incomplete scaffold tagging system observed.,Minor,64.0,HIGH,Rain,Night,73,1,11
INC-V3-1240,2025-03-08,10:27,Confined Space,Excavation Area,Confined space entry without atmospheric testing.,Minor,41.8,MEDIUM,Clear,Day,85,0,4
INC-V3-1241,2025-10-07,23:26,Scaffolding,Building Site,"Scaffold base observed on uneven, unstable ground.",Near Miss,42.7,MEDIUM,Clear,Night,86,2,7
INC-V3-1242,2024-06-16,18:35,Electrical Work,Electrical Room,Live electrical panel left unlocked and unattended.,Minor,67.8,CRITICAL,Adverse,Day,76,1,8
INC-V3-1243,2025-09-10,12:02,Vehicle Movement,Loading Area,Vehicle observed exceeding site speed limit.,Major,49.0,HIGH,Adverse,Day,72,0,7
INC-V3-1244,2025-09-05,08:38,Scaffolding,Scaffolding Area,Scaffold access partially obstructed.,Near Miss,44.5,MEDIUM,Windy,Day,78,0,9
INC-V3-1245,2026-01-03,06:33,Electrical Work,Building Site,Damaged electrical cable observed.,Moderate,59.4,HIGH,Rain,Day,68,1,8
INC-V3-1246,2025-05-10,17:12,Material Handling,Warehouse,Improper storage of materials near a walkway.,Minor,45.1,MEDIUM,Rain,Day,59,0,4
INC-V3-1247,2025-09-05,12:21,Scaffolding,Building Site,"Scaffold base observed on uneven, unstable ground.",Minor,60.0,HIGH,Clear,Day,54,1,8
INC-V3-1248,2024-08-18,09:50,Material Handling,Warehouse,Stacked materials observed in an unstable configuration.,Near Miss,17.9,LOW,Clear,Day,100,0,5
INC-V3-1249,2025-03-03,18:17,Lifting,Warehouse,Exclusion zone around lift not maintained.,Moderate,31.4,MEDIUM,Clear,Day,87,0,12
INC-V3-1250,2024-09-29,07:19,Lifting,Loading Area,Improper lifting zone setup observed.,Moderate,38.8,MEDIUM,Clear,Day,77,0,4
INC-V3-1251,2025-01-13,18:30,Confined Space,Electrical Room,Confined space entry without atmospheric testing.,Near Miss,44.9,MEDIUM,Clear,Day,75,0,5
INC-V3-1252,2025-09-12,10:54,Lifting,Loading Area,Exclusion zone around lift not maintained.,Near Miss,44.9,MEDIUM,Rain,Day,82,0,7
INC-V3-1253,2024-05-16,19:30,Housekeeping,Warehouse,Obstruction observed blocking emergency access route.,Near Miss,19.7,LOW,Rain,Night,98,1,8
INC-V3-1254,2024-12-31,23:15,Welding,Warehouse,Welding conducted near flammable materials.,Minor,47.1,MEDIUM,Clear,Night,66,0,3
INC-V3-1255,2024-01-29,11:51,Welding,Warehouse,Inadequate ventilation observed during welding task.,Minor,36.8,MEDIUM,Windy,Day,80,0,7
INC-V3-1256,2024-03-16,16:17,Confined Space,Electrical Room,No standby attendant present during confined space work.,Minor,65.6,CRITICAL,Clear,Day,83,1,6
INC-V3-1257,2024-12-06,17:06,Excavation,Road/Access Area,No safe access/egress ladder provided in trench.,Moderate,73.9,CRITICAL,Adverse,Day,100,2,8
INC-V3-1258,2025-05-27,21:33,Scaffolding,Scaffolding Area,Incomplete scaffold tagging system observed.,Major,41.7,MEDIUM,Clear,Night,78,0,7
INC-V3-1259,2024-12-22,12:03,Working at Height,Building Site,Ladder used beyond recommended height without stabilization.,Near Miss,56.1,HIGH,Clear,Day,38,0,1
INC-V3-1260,2025-09-04,21:00,Scaffolding,Scaffolding Area,Incomplete scaffold tagging system observed.,Minor,47.8,MEDIUM,Clear,Night,80,1,7
INC-V3-1261,2025-11-30,16:38,Electrical Work,Building Site,Exposed wiring near a wet work area.,Moderate,33.7,MEDIUM,Clear,Day,90,1,4
INC-V3-1262,2025-03-19,18:10,Welding,Building Site,Welding screen missing in shared work area.,Near Miss,35.5,MEDIUM,Clear,Day,60,0,5
INC-V3-1263,2025-07-04,17:47,Scaffolding,Scaffolding Area,Incomplete scaffold tagging system observed.,Near Miss,55.3,HIGH,Windy,Day,100,1,8
INC-V3-1264,2024-02-09,08:00,Housekeeping,Building Site,Debris accumulation observed in walkway.,Near Miss,54.3,HIGH,Adverse,Day,71,2,6
INC-V3-1265,2024-03-01,10:05,Material Handling,Warehouse,Improper storage of materials near a walkway.,Moderate,13.1,LOW,Clear,Day,88,0,1
INC-V3-1266,2024-03-05,21:43,Vehicle Movement,Loading Area,Vehicle observed exceeding site speed limit.,Near Miss,30.0,MEDIUM,Clear,Night,75,0,10
INC-V3-1267,2024-12-12,15:17,Material Handling,Warehouse,Obstructed walkway due to stored materials.,Near Miss,12.3,LOW,Clear,Day,86,0,8
INC-V3-1268,2025-10-20,14:14,Welding,Building Site,Welding conducted near flammable materials.,Near Miss,45.0,MEDIUM,Clear,Day,77,2,5
INC-V3-1269,2025-08-28,22:34,Working at Height,Scaffolding Area,Unprotected edge observed during elevated work.,Near Miss,55.1,HIGH,Clear,Night,99,2,9
INC-V3-1270,2024-04-12,08:03,Vehicle Movement,Loading Area,Pedestrian and vehicle routes not segregated.,Minor,46.4,MEDIUM,Clear,Day,85,3,6
INC-V3-1271,2024-08-15,21:11,Scaffolding,Building Site,"Scaffold base observed on uneven, unstable ground.",Near Miss,38.9,MEDIUM,Clear,Night,70,0,3
INC-V3-1272,2024-04-04,16:48,Lifting,Warehouse,Load exceeded rated capacity of lifting equipment.,Moderate,49.3,HIGH,Clear,Day,40,2,2
INC-V3-1273,2024-05-17,09:32,Working at Height,Building Site,Unprotected edge observed during elevated work.,Minor,32.5,MEDIUM,Clear,Day,85,0,2
INC-V3-1274,2025-11-24,18:10,Working at Height,Building Site,Fall arrest harness not properly anchored.,Moderate,42.9,MEDIUM,Clear,Day,89,1,8
INC-V3-1275,2025-08-01,10:07,Excavation,Excavation Area,No safe access/egress ladder provided in trench.,Near Miss,55.8,HIGH,Clear,Day,59,0,3
INC-V3-1276,2024-08-06,18:29,Housekeeping,Warehouse,Obstruction observed blocking emergency access route.,Moderate,44.1,MEDIUM,Adverse,Day,67,0,6
INC-V3-1277,2024-06-20,08:31,Material Handling,Loading Area,Manual handling of heavy load without mechanical aid.,Minor,32.3,MEDIUM,Windy,Day,90,0,12
INC-V3-1278,2025-04-21,11:49,Lifting,Loading Area,Rigging inspection not completed before lift.,Near Miss,32.1,MEDIUM,Windy,Day,92,0,8
INC-V3-1279,2025-05-13,21:05,Confined Space,Excavation Area,Emergency retrieval system not set up before entry.,Major,76.0,CRITICAL,Rain,Night,59,1,1
INC-V3-1280,2024-02-28,13:21,Housekeeping,Warehouse,Tools left in walking path after task completion.,Moderate,8.7,LOW,Rain,Day,93,0,5
INC-V3-1281,2024-07-17,08:08,Vehicle Movement,Road/Access Area,Pedestrian and vehicle routes not segregated.,Near Miss,26.4,LOW,Clear,Day,74,0,6
INC-V3-1282,2024-05-01,12:57,Welding,Warehouse,Fire watch not posted during hot work.,Moderate,20.7,LOW,Clear,Day,95,0,2
INC-V3-1283,2025-08-24,08:09,Confined Space,Excavation Area,Ventilation equipment not in place for confined space entry.,Moderate,71.5,CRITICAL,Rain,Day,58,0,2
INC-V3-1284,2024-09-26,10:42,Housekeeping,Warehouse,Tools left in walking path after task completion.,Minor,19.3,LOW,Clear,Day,70,0,2
INC-V3-1285,2024-09-28,12:55,Welding,Building Site,Welding screen missing in shared work area.,Major,19.3,LOW,Clear,Day,100,0,3
INC-V3-1286,2024-03-07,11:49,Electrical Work,Building Site,Exposed wiring near a wet work area.,Moderate,67.8,CRITICAL,Adverse,Day,68,0,9
INC-V3-1287,2025-10-25,18:18,Housekeeping,Building Site,Spilled material not cleaned up promptly.,Minor,11.9,LOW,Clear,Day,88,0,8
INC-V3-1288,2025-07-23,10:56,Vehicle Movement,Road/Access Area,Pedestrian and vehicle routes not segregated.,Near Miss,20.2,LOW,Clear,Day,100,0,1
INC-V3-1289,2025-01-31,14:13,Vehicle Movement,Road/Access Area,Pedestrian and vehicle routes not segregated.,Minor,22.0,LOW,Clear,Day,92,0,8
INC-V3-1290,2025-10-21,19:01,Confined Space,Electrical Room,Confined space entry without atmospheric testing.,Minor,34.8,MEDIUM,Clear,Night,88,0,8
INC-V3-1291,2025-11-22,21:48,Excavation,Excavation Area,Excavation walls showing signs of instability.,Minor,58.1,HIGH,Windy,Night,75,1,6
INC-V3-1292,2024-10-05,07:36,Electrical Work,Electrical Room,Damaged electrical cable observed.,Minor,40.4,MEDIUM,Windy,Day,72,0,1
INC-V3-1293,2024-06-15,06:34,Material Handling,Warehouse,Manual handling of heavy load without mechanical aid.,Near Miss,39.3,MEDIUM,Rain,Day,70,1,1
INC-V3-1294,2025-12-21,21:52,Working at Height,Scaffolding Area,Ladder used beyond recommended height without stabilization.,Near Miss,69.4,CRITICAL,Clear,Night,68,1,5
INC-V3-1295,2025-12-16,09:33,Electrical Work,Building Site,Live electrical panel left unlocked and unattended.,Near Miss,34.1,MEDIUM,Windy,Day,89,0,8
INC-V3-1296,2024-04-24,10:24,Scaffolding,Building Site,"Scaffold base observed on uneven, unstable ground.",Near Miss,35.5,MEDIUM,Clear,Day,71,0,3
INC-V3-1297,2025-09-25,22:09,Welding,Warehouse,Fire watch not posted during hot work.,Near Miss,55.9,HIGH,Windy,Night,63,1,9
INC-V3-1298,2025-04-28,18:33,Welding,Building Site,Inadequate ventilation observed during welding task.,Near Miss,41.9,MEDIUM,Rain,Day,90,1,9
INC-V3-1299,2025-07-04,06:36,Welding,Building Site,Welding screen missing in shared work area.,Moderate,45.2,MEDIUM,Adverse,Day,100,0,5
INC-V3-1300,2025-04-28,07:15,Welding,Building Site,Fire watch not posted during hot work.,Moderate,47.3,MEDIUM,Adverse,Day,67,0,4
INC-V3-1301,2025-09-21,07:32,Working at Height,Scaffolding Area,Worker observed near roof edge without guardrail.,Major,66.6,CRITICAL,Clear,Day,65,0,4
INC-V3-1302,2025-05-18,08:03,Confined Space,Electrical Room,No standby attendant present during confined space work.,Minor,60.4,HIGH,Windy,Day,65,0,5
INC-V3-1303,2025-03-28,18:54,Welding,Warehouse,Welding screen missing in shared work area.,Moderate,39.8,MEDIUM,Clear,Day,89,1,1
INC-V3-1304,2024-06-11,23:39,Working at Height,Scaffolding Area,Fall arrest harness not properly anchored.,Moderate,51.1,HIGH,Clear,Night,70,0,7
INC-V3-1305,2025-07-19,07:29,Housekeeping,Warehouse,Obstruction observed blocking emergency access route.,Near Miss,42.9,MEDIUM,Windy,Day,56,0,12
INC-V3-1306,2025-02-14,11:41,Excavation,Road/Access Area,Inadequate barricading around excavation area.,Near Miss,39.1,MEDIUM,Windy,Day,94,0,1
INC-V3-1307,2025-05-04,12:48,Lifting,Building Site,Load exceeded rated capacity of lifting equipment.,Minor,26.1,LOW,Clear,Day,90,0,6
INC-V3-1308,2024-08-27,06:31,Scaffolding,Scaffolding Area,"Scaffold base observed on uneven, unstable ground.",Near Miss,38.5,MEDIUM,Clear,Day,79,0,8
INC-V3-1309,2024-05-17,23:17,Electrical Work,Electrical Room,Improper lockout/tagout procedure observed.,Moderate,49.4,HIGH,Clear,Night,70,0,8
INC-V3-1310,2025-12-07,19:13,Confined Space,Excavation Area,Confined space entry without atmospheric testing.,Major,38.4,MEDIUM,Rain,Night,93,0,3
INC-V3-1311,2025-10-21,11:27,Vehicle Movement,Road/Access Area,Blind spot hazard noted at site access road.,Near Miss,42.4,MEDIUM,Rain,Day,79,0,11
INC-V3-1312,2024-06-24,19:27,Scaffolding,Building Site,"Scaffold base observed on uneven, unstable ground.",Near Miss,23.3,LOW,Clear,Night,91,0,5
INC-V3-1313,2024-03-07,20:40,Confined Space,Excavation Area,Confined space entry without atmospheric testing.,Major,37.2,MEDIUM,Clear,Night,100,0,11
INC-V3-1314,2024-01-25,13:25,Confined Space,Electrical Room,Emergency retrieval system not set up before entry.,Minor,44.6,MEDIUM,Clear,Day,96,0,1
INC-V3-1315,2024-07-05,19:15,Housekeeping,Warehouse,Tools left in walking path after task completion.,Near Miss,19.2,LOW,Rain,Night,80,0,3
INC-V3-1316,2024-12-22,17:51,Electrical Work,Electrical Room,Exposed wiring near a wet work area.,Moderate,38.0,MEDIUM,Clear,Day,81,0,4
INC-V3-1317,2025-11-21,11:42,Housekeeping,Building Site,Debris accumulation observed in walkway.,Moderate,42.3,MEDIUM,Adverse,Day,76,0,9
INC-V3-1318,2024-03-19,06:50,Electrical Work,Electrical Room,Improper lockout/tagout procedure observed.,Minor,39.4,MEDIUM,Clear,Day,94,0,5
INC-V3-1319,2024-08-04,09:53,Confined Space,Excavation Area,No standby attendant present during confined space work.,Minor,43.9,MEDIUM,Clear,Day,84,0,7
INC-V3-1320,2024-07-13,15:36,Lifting,Loading Area,Exclusion zone around lift not maintained.,Near Miss,46.1,MEDIUM,Clear,Day,60,0,7
INC-V3-1321,2025-12-31,21:48,Material Handling,Loading Area,Improper storage of materials near a walkway.,Near Miss,38.5,MEDIUM,Clear,Night,39,0,6
INC-V3-1322,2024-01-12,17:29,Confined Space,Excavation Area,No standby attendant present during confined space work.,Minor,36.4,MEDIUM,Clear,Day,100,0,6
INC-V3-1323,2025-09-01,07:58,Vehicle Movement,Road/Access Area,Vehicle observed exceeding site speed limit.,Near Miss,43.4,MEDIUM,Windy,Day,79,0,4
INC-V3-1324,2025-01-07,14:54,Vehicle Movement,Road/Access Area,Vehicle reversing without a spotter present.,Minor,33.8,MEDIUM,Clear,Day,73,0,5
INC-V3-1325,2025-02-13,08:55,Lifting,Building Site,Improper lifting zone setup observed.,Minor,20.0,LOW,Clear,Day,86,0,2
INC-V3-1326,2024-02-10,11:41,Scaffolding,Scaffolding Area,Scaffold access partially obstructed.,Near Miss,55.8,HIGH,Clear,Day,59,0,4
INC-V3-1327,2025-12-15,07:48,Working at Height,Roof,Unprotected edge observed during elevated work.,Minor,42.1,MEDIUM,Windy,Day,93,0,6
